model_id,model_name,r-squared,variable_name,Coefficient,StdError,t-Statistic,p
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Ecommerce,-79028.22874075142,26101.467193864715,-3.0277312824517164,0.003100458182961896
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,HH_EMP_Distribution,18983.453409588434,5166.333343309567,3.67445384339594,0.00037723219094387694
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,HH_EMP_Growth,-14890.183796399833,5243.282775068892,-2.8398590034473563,0.005420873198300313
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Heavy_Medium_Truck_Travel,-6314.748200693205,5181.379604217388,-1.2187387690246263,0.22567444604156695
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Incentives_Special_AreaPop,-4541.325890417166,10384.967280883226,-0.43729804510572645,0.6627933172049589
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Road_User_Fee,34787.38749905319,52353.86305871016,0.6644664876026867,0.5078484225992312
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Roadway_Capacity_Improvement==All,2721.106316256556,,,
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Roadway_Capacity_Improvement==High,-4726.411542282372,,,
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Roadway_Capacity_Improvement==High and Medium,2005.3052260259674,,,
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Teleworking,86162.31389970121,16768.508890217847,5.138340830648648,1.2872022359111668e-06
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Transit_Headways,6751.846610376659,3436.971595189156,1.964475534167185,0.052117726469626646
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Transit_Service_Expansion==Expansion,-1214.185901779664,91580089849.6795,-1.3258186400260592e-08,0.9999999894466542
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,Transit_Service_Expansion==No Expansion,1214.1859017796094,91580089849.6805,1.3258186400259852e-08,0.9999999894466542
3,Auto Accessibility Peak within 30 Minutes,0.8548029086157916,_Intercept_,182267.24977289827,,,
4,Auto Mode Share,0.9738971923486583,AV_Rates,-0.020297890394981973,0.00040981392239292975,-49.52952861255003,0.0
4,Auto Mode Share,0.9738971923486583,EV_Rates,0.006209942996112065,0.00042569801829389734,14.587671845408467,0.0
4,Auto Mode Share,0.9738971923486583,Ecommerce,-0.004144896136881382,0.0020763519518901268,-1.996239670788103,0.048496639760930105
4,Auto Mode Share,0.9738971923486583,HH_EMP_Distribution,0.00026728278080698654,0.00041097790564115607,0.6503580293203488,0.5168814884867163
4,Auto Mode Share,0.9738971923486583,HH_EMP_Growth,0.0003883455099789519,0.0004170991746734144,0.9310627629101008,0.3539568962714954
4,Auto Mode Share,0.9738971923486583,Heavy_Medium_Truck_Travel,8.716458630195955e-05,0.0004121748243037187,0.21147479458311286,0.8329267178774491
4,Auto Mode Share,0.9738971923486583,Incentives_Special_AreaPop,-0.003108941561320546,0.0008261162839553114,-3.763321970165551,0.00027652729374438856
4,Auto Mode Share,0.9738971923486583,Road_User_Fee,-0.03534123194554967,0.004164710165277335,-8.485880299714983,1.4876988529977098e-13
4,Auto Mode Share,0.9738971923486583,Roadway_Capacity_Improvement==All,-0.0010043489867505957,,,
4,Auto Mode Share,0.9738971923486583,Roadway_Capacity_Improvement==High,0.0006240500117388897,,,
4,Auto Mode Share,0.9738971923486583,Roadway_Capacity_Improvement==High and Medium,0.0003802989750116555,,,
4,Auto Mode Share,0.9738971923486583,Teleworking,-0.007258397771683056,0.0013339221855189335,-5.441395195672027,3.4821277239416304e-07
4,Auto Mode Share,0.9738971923486583,Transit_Headways,0.0058654116232084025,0.0002734084880078835,21.45292439874536,0.0
4,Auto Mode Share,0.9738971923486583,Transit_Service_Expansion==Expansion,-0.0008235577976169883,7285.126805375583,-1.1304646022211964e-07,0.9999999100164731
4,Auto Mode Share,0.9738971923486583,Transit_Service_Expansion==No Expansion,0.0008235577976170121,7285.126805375662,1.1304646022212166e-07,0.9999999100164731
4,Auto Mode Share,0.9738971923486583,_Intercept_,0.8403124912158048,,,
5,Average Commute Time by Auto,0.743420256689223,AV_Rates,-3.1752109156760113,0.22649799676813828,-14.0187152247815,0.0
5,Average Commute Time by Auto,0.743420256689223,EV_Rates,0.8791462836634157,0.2352768978875411,3.7366451681271093,0.0003037014701725571
5,Average Commute Time by Auto,0.743420256689223,Ecommerce,2.865186989116109,1.1475685231547936,2.4967458860229024,0.014088034333418209
5,Average Commute Time by Auto,0.743420256689223,HH_EMP_Distribution,-0.2679284962601358,0.2271413128186412,-1.1795674372722358,0.24083801457129494
5,Average Commute Time by Auto,0.743420256689223,HH_EMP_Growth,1.179388981376661,0.23052444623048274,5.11611241524244,1.414549659406461e-06
5,Average Commute Time by Auto,0.743420256689223,Heavy_Medium_Truck_Travel,-0.0009389328680761896,0.22780283177773822,-0.004121690941016413,0.9967191964591806
5,Average Commute Time by Auto,0.743420256689223,Incentives_Special_AreaPop,-0.11925110331736924,0.4565820563656006,-0.261182194207564,0.7944636082967609
5,Average Commute Time by Auto,0.743420256689223,Road_User_Fee,-6.844074481309837,2.3017727266248986,-2.9733928124803786,0.003653530812025796
5,Average Commute Time by Auto,0.743420256689223,Roadway_Capacity_Improvement==All,-0.07865766774092509,,,
5,Average Commute Time by Auto,0.743420256689223,Roadway_Capacity_Improvement==High,0.1408435531516049,,,
5,Average Commute Time by Auto,0.743420256689223,Roadway_Capacity_Improvement==High and Medium,-0.06218588541069134,,,
5,Average Commute Time by Auto,0.743420256689223,Teleworking,-3.451815452477388,0.7372387475282802,-4.68208631742457,8.52587367727864e-06
5,Average Commute Time by Auto,0.743420256689223,Transit_Headways,0.0347094514699438,0.1511087629029256,0.22969846885876263,0.8187729516809399
5,Average Commute Time by Auto,0.743420256689223,Transit_Service_Expansion==Expansion,-0.01572199572478115,4026380.114137147,-3.904747013223905e-09,0.9999999968918718
5,Average Commute Time by Auto,0.743420256689223,Transit_Service_Expansion==No Expansion,0.015721995724786938,4026380.1141371904,3.9047470132253e-09,0.9999999968918718
5,Average Commute Time by Auto,0.743420256689223,_Intercept_,22.699229135628514,,,
6,Average Commute Time by Transit,0.842200458146221,AV_Rates,-8.095293617620078,0.5631386985145017,-14.37531045011571,0.0
6,Average Commute Time by Transit,0.842200458146221,EV_Rates,0.3928892782703265,0.5849655535918508,0.6716451521937956,0.5032846809582914
6,Average Commute Time by Transit,0.842200458146221,Ecommerce,6.841386584222941,2.8531830471204707,2.397808507634132,0.01825907298551077
6,Average Commute Time by Transit,0.842200458146221,HH_EMP_Distribution,0.5922379728938283,0.5647381659207612,1.0486947910244933,0.2967264773432152
6,Average Commute Time by Transit,0.842200458146221,HH_EMP_Growth,0.36319462891696386,0.5731496016669045,0.6336820750824502,0.5276662961446985
6,Average Commute Time by Transit,0.842200458146221,Heavy_Medium_Truck_Travel,-0.7406139009017493,0.5663828909557906,-1.307620538558179,0.19385793984177901
6,Average Commute Time by Transit,0.842200458146221,Incentives_Special_AreaPop,-0.786912602390611,1.1351933732553365,-0.693196966199707,0.48971645906304273
6,Average Commute Time by Transit,0.842200458146221,Road_User_Fee,-16.68537985163926,5.722864290383259,-2.915564480478331,0.004341020947956853
6,Average Commute Time by Transit,0.842200458146221,Roadway_Capacity_Improvement==All,1.7754049469499777,,,
6,Average Commute Time by Transit,0.842200458146221,Roadway_Capacity_Improvement==High,-1.2119143862091923,,,
6,Average Commute Time by Transit,0.842200458146221,Roadway_Capacity_Improvement==High and Medium,-0.5634905607408148,,,
6,Average Commute Time by Transit,0.842200458146221,Teleworking,-3.0659649655267156,1.8329860515390621,-1.672661372928826,0.09737113852267987
6,Average Commute Time by Transit,0.842200458146221,Transit_Headways,4.211922034069262,0.3756995350488697,11.210879016715815,0.0
6,Average Commute Time by Transit,0.842200458146221,Transit_Service_Expansion==Expansion,1.3488103034030618,10010730.732956413,1.347364482557334e-07,0.9999998927515219
6,Average Commute Time by Transit,0.842200458146221,Transit_Service_Expansion==No Expansion,-1.3488103034030494,10010730.73295652,-1.3473644825573071e-07,0.9999998927515219
6,Average Commute Time by Transit,0.842200458146221,_Intercept_,62.75462613314076,,,
7,Average Transit Travel Time,0.8845485833840077,AV_Rates,-4.5218811011883195,0.4507151681213717,-10.032680107119528,0.0
7,Average Transit Travel Time,0.8845485833840077,EV_Rates,-0.2156327799552746,0.4681845671907287,-0.4605721654798379,0.6460580526622277
7,Average Transit Travel Time,0.8845485833840077,Ecommerce,3.735349404577591,2.2835810789707867,1.6357419664122976,0.104887871816705
7,Average Transit Travel Time,0.8845485833840077,HH_EMP_Distribution,-0.3832851120927783,0.4519953220564832,-0.847984687870025,0.3983754111972475
7,Average Transit Travel Time,0.8845485833840077,HH_EMP_Growth,-0.6281369429392042,0.45872752086730145,-1.3693029399056018,0.17382634280091502
7,Average Transit Travel Time,0.8845485833840077,Heavy_Medium_Truck_Travel,-0.5296735785039093,0.4533116985062498,-1.1684533627728706,0.24527003315750706
7,Average Transit Travel Time,0.8845485833840077,Incentives_Special_AreaPop,-0.23275124644269918,0.9085663503977258,-0.2561741873235918,0.7983175624426821
7,Average Transit Travel Time,0.8845485833840077,Road_User_Fee,-8.111677741937871,4.58036669754718,-1.7709668848744653,0.07946790438670703
7,Average Transit Travel Time,0.8845485833840077,Roadway_Capacity_Improvement==All,1.3007766478839229,,,
7,Average Transit Travel Time,0.8845485833840077,Roadway_Capacity_Improvement==High,-0.8360407488450488,,,
7,Average Transit Travel Time,0.8845485833840077,Roadway_Capacity_Improvement==High and Medium,-0.4647358990388877,,,
7,Average Transit Travel Time,0.8845485833840077,Teleworking,-3.674483509296584,1.4670535315062936,-2.504669005175167,0.013794128921536641
7,Average Transit Travel Time,0.8845485833840077,Transit_Headways,6.069509468732876,0.3006958668430276,20.18487827071246,0.0
7,Average Transit Travel Time,0.8845485833840077,Transit_Service_Expansion==Expansion,1.1995913464852095,8012214.747848732,1.4972031881787716e-07,0.999999880824554
7,Average Transit Travel Time,0.8845485833840077,Transit_Service_Expansion==No Expansion,-1.1995913464852022,8012214.747848819,-1.4972031881787464e-07,0.999999880824554
7,Average Transit Travel Time,0.8845485833840077,_Intercept_,44.79631948208416,,,
8,Bike Mode Share,0.9625344977346785,AV_Rates,0.004687619904768766,9.929939801620234e-05,47.20693174800418,0.0
8,Bike Mode Share,0.9625344977346785,EV_Rates,-0.0009082675042628965,0.00010314817199583646,-8.805463894208017,2.90878432451791e-14
8,Bike Mode Share,0.9625344977346785,Ecommerce,-0.0007968353251213822,0.0005031075998798557,-1.5838268499853112,0.11624053594576056
8,Bike Mode Share,0.9625344977346785,HH_EMP_Distribution,0.0001554812649793107,9.958143537397418e-05,1.5613478997908283,0.12145074259331268
8,Bike Mode Share,0.9625344977346785,HH_EMP_Growth,-0.0011944815165259534,0.00010106464103582497,-11.818985396708019,0.0
8,Bike Mode Share,0.9625344977346785,Heavy_Medium_Truck_Travel,-0.00013358385950808162,9.987145310195383e-05,-1.3375579843793046,0.18393063032516066
8,Bike Mode Share,0.9625344977346785,Incentives_Special_AreaPop,-0.0003348214234229192,0.00020017096834863351,-1.6726772427846173,0.0973680039202065
8,Bike Mode Share,0.9625344977346785,Road_User_Fee,0.006339633917651142,0.0010091243604151714,6.282311840180833,7.698084392160354e-09
8,Bike Mode Share,0.9625344977346785,Roadway_Capacity_Improvement==All,-4.626071133292095e-05,,,
8,Bike Mode Share,0.9625344977346785,Roadway_Capacity_Improvement==High,7.094325691205535e-06,,,
8,Bike Mode Share,0.9625344977346785,Roadway_Capacity_Improvement==High and Medium,3.9166385641725555e-05,,,
8,Bike Mode Share,0.9625344977346785,Teleworking,0.00016000747619409087,0.00032321417791044836,0.49505092019330754,0.6215985484282229
8,Bike Mode Share,0.9625344977346785,Transit_Headways,0.00011181346075645997,6.624786711289949e-05,1.6878046891065592,0.09441705022639191
8,Bike Mode Share,0.9625344977346785,Transit_Service_Expansion==Expansion,4.556706166191674e-06,1765.212616549152,2.5813922489969883e-09,0.999999997945245
8,Bike Mode Share,0.9625344977346785,Transit_Service_Expansion==No Expansion,-4.556706166196824e-06,1765.2126165491711,-2.581392248999878e-09,0.999999997945245
8,Bike Mode Share,0.9625344977346785,_Intercept_,0.015250280947200691,,,
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,AV_Rates,823190977.9345047,254545695.12670305,3.2339614996228945,0.0016323898338148624
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,EV_Rates,-1613987981.3231325,264411705.06839153,-6.104071606458064,1.7623549064538224e-08
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Ecommerce,4653819757.993332,1289674220.5229614,3.608523520076422,0.00047346297259220904
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,HH_EMP_Distribution,150931101.64029735,255268674.2858921,0.5912637030866534,0.5556144875374613
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,HH_EMP_Growth,1702575237.7449424,259070747.8508302,6.571854413780689,1.964351792338448e-09
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Heavy_Medium_Truck_Travel,686749457.3497087,256012110.4561255,2.6824881687282582,0.008490335427934426
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Incentives_Special_AreaPop,313621369.52209413,513121522.3900393,0.6112029136125399,0.5423862111895104
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Road_User_Fee,-7886213020.108065,2586805830.879832,-3.048629675241525,0.0029091867375083957
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Roadway_Capacity_Improvement==All,109366913.61583504,,,
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Roadway_Capacity_Improvement==High,-104987127.69920641,,,
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Roadway_Capacity_Improvement==High and Medium,-4379785.916642785,,,
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Teleworking,-1720585615.249453,828532490.9784124,-2.0766664361196225,0.04027351656282452
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Transit_Headways,-354821965.16900456,169820862.17846912,-2.0893897287844,0.03908920407429539
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Transit_Service_Expansion==Expansion,-20721409.419736482,4524974788393128.0,-4.579342513219814e-09,0.9999999963549022
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,Transit_Service_Expansion==No Expansion,20721409.41974301,4524974788393178.0,4.579342513221206e-09,0.9999999963549022
9,Carbon Monoxide (CO) Emissions,0.5760760866763146,_Intercept_,11061267955.844578,,,
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,AV_Rates,35580.75440922681,2692.5065723400685,13.214732611888643,0.0
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,EV_Rates,-6813.131777851724,2796.8662103906986,-2.435987732462894,0.01653451056772659
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Ecommerce,-63170.362614190795,13641.779772418358,-4.630654039871824,1.0484825532008912e-05
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,HH_EMP_Distribution,17920.872953835307,2700.1540249391487,6.636981738195167,1.4400951542370422e-09
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,HH_EMP_Growth,52250.86051174234,2740.371197172294,19.06707403933395,0.0
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Heavy_Medium_Truck_Travel,-2337.0985658468294,2708.0178655492696,-0.8630292272362072,0.3900883885954536
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Incentives_Special_AreaPop,-1021.7597143141662,5427.642650788588,-0.18825110274452458,0.851043160573856
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Road_User_Fee,-12720.026759423368,27362.441535476188,-0.46487177479873243,0.6429858771705219
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Roadway_Capacity_Improvement==All,1981.5734625398484,,,
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Roadway_Capacity_Improvement==High,-1281.8189178719974,,,
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Roadway_Capacity_Improvement==High and Medium,-699.7545446678215,,,
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Teleworking,8498.070809489242,8763.963485009019,0.9696606819534799,0.3344439886365007
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Transit_Headways,3626.2267857050438,1796.313181837103,2.018705213751465,0.04606692540710511
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Transit_Service_Expansion==Expansion,-1479.2313895277082,47863800451.84862,-3.09050132994731e-08,0.9999999754000073
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,Transit_Service_Expansion==No Expansion,1479.231389527691,47863800451.84913,3.090501329947241e-08,0.9999999754000073
10,Disadvantage Zone Auto Accessibility Peak for Jobs 0,0.8470746808852386,_Intercept_,358487.9819426647,,,
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,AV_Rates,113332.23619990476,5049.331484671406,22.444998222825145,0.0
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,EV_Rates,-16944.344040850767,5245.039978589764,-3.230546213187606,0.0016502133945333064
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Ecommerce,-71793.88273923012,25582.80407537131,-2.8063336031387753,0.005973483883032316
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,HH_EMP_Distribution,17242.657585789897,5063.672962453763,3.4051680891797607,0.0009377068567137936
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,HH_EMP_Growth,-17672.488368269023,5139.093329507792,-3.438833902236534,0.0008389503709809176
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Heavy_Medium_Truck_Travel,-6426.477909547734,5078.420238613097,-1.265448231456873,0.2085116084839349
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Incentives_Special_AreaPop,-4782.5590495485,10178.607252331996,-0.46986379678347245,0.6394267120505259
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Road_User_Fee,27430.381330222055,51313.53771310698,0.5345642213090978,0.5940813698948513
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Roadway_Capacity_Improvement==All,2843.376436563858,,,
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Roadway_Capacity_Improvement==High,-5237.393945094196,,,
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Roadway_Capacity_Improvement==High and Medium,2394.0175085304422,,,
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Teleworking,80920.71124393005,16435.30129507051,4.9235915905113865,3.1725922684522345e-06
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Transit_Headways,6246.275997923949,3368.675418867195,1.8542231652654808,0.06651375429204687
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Transit_Service_Expansion==Expansion,-1097.1063685064714,89760298853.23676,-1.2222623838411049e-08,0.9999999902709487
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,Transit_Service_Expansion==No Expansion,1097.106368506406,89760298853.23772,1.2222623838410187e-08,0.9999999902709487
11,Disadvantage Zone Auto Accessibility Peak for Jobs 1,0.8571232803346136,_Intercept_,150555.8537255372,,,
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,AV_Rates,2797.387023508691,2600.7057566839626,1.075626112765447,0.2845598703674004
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,EV_Rates,-2242.3604907224676,2701.5072604692796,-0.8300405197996568,0.40839910550168756
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Ecommerce,-11737.48839670116,13176.664283760307,-0.8907784355686384,0.3750846318719947
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,HH_EMP_Distribution,21164.525785834376,2608.0924699431657,8.114944554207307,9.79438752324313e-13
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,HH_EMP_Growth,8043.793466065174,2646.9384406155377,3.0389046237866464,0.0029967938259687354
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Heavy_Medium_Truck_Travel,-555.242158285093,2615.688193479919,-0.2122738328173578,0.8323049404362086
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Incentives_Special_AreaPop,-361.7035502866785,5242.587569567666,-0.06899332543080566,0.945126152810267
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Road_User_Fee,17719.675752299263,26429.521082429303,0.6704501264716272,0.5040428754339263
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Roadway_Capacity_Improvement==All,1074.9925637524711,,,
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Roadway_Capacity_Improvement==High,493.0231941707246,,,
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Roadway_Capacity_Improvement==High and Medium,-1568.0157579231766,,,
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Teleworking,5562.6942559514355,8465.156787722139,0.6571283197045524,0.5125362386292438
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Transit_Headways,-81820.76011291922,1735.068014616158,-47.157090917280314,0.0
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Transit_Service_Expansion==Expansion,1157.625659017125,46231887658.38717,2.5039549922143703e-08,0.9999999800688408
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,Transit_Service_Expansion==No Expansion,-1157.6256590171272,46231887658.387665,-2.5039549922143484e-08,0.9999999800688408
12,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 0,0.9610671233502156,_Intercept_,197589.10858577566,,,
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,AV_Rates,7080.499263491285,910.2277791619082,7.778821329767205,5.3232973584727006e-12
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,EV_Rates,-2121.1523511648684,945.5075599256031,-2.2434007310653024,0.026970651064795126
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Ecommerce,-9244.846782133878,4611.735040361453,-2.0046352839492916,0.04757614561103929
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,HH_EMP_Distribution,6954.215034963061,912.8130741680618,7.618443722775482,1.1869394356267549e-11
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,HH_EMP_Growth,-2725.384253567584,926.4088765857817,-2.9418805480489416,0.004014607139205539
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Heavy_Medium_Truck_Travel,-868.4677262740864,915.4715212254491,-0.948656190977472,0.3449738176387034
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Incentives_Special_AreaPop,-218.55118447901037,1834.866873442034,-0.11911010419465982,0.9054157132026874
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Road_User_Fee,5649.716984349781,9250.13689739598,0.6107711752828482,0.5426709440344988
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Roadway_Capacity_Improvement==All,22.446909509570347,,,
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Roadway_Capacity_Improvement==High,216.10959800747852,,,
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Roadway_Capacity_Improvement==High and Medium,-238.55650751703664,,,
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Teleworking,8952.567527386187,2962.742264611372,3.0217166151509676,0.003157624780351753
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Transit_Headways,-22187.138254555655,607.2609719804007,-36.53641396086911,0.0
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Transit_Service_Expansion==Expansion,244.54437778545181,16180818734.147295,1.5113226456790843e-08,0.9999999879700663
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,Transit_Service_Expansion==No Expansion,-244.54437778545454,16180818734.14747,-1.5113226456790846e-08,0.9999999879700663
13,Disadvantage Zone Transit Accessibility Peak within 45 Minutes for Jobs 1,0.9440657997734698,_Intercept_,56912.6527044767,,,
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,AV_Rates,59179114001.995094,81161911877.02763,0.729148841289745,0.4675339545179038
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,EV_Rates,-369197323110.8465,84307689805.29556,-4.379165458850663,2.826501410035931e-05
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Ecommerce,1567064527894.4104,411212711273.93054,3.810836788190883,0.0002337549808781869
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,HH_EMP_Distribution,39522695447.5756,81392433830.17958,0.48558193418859213,0.6282753263526595
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,HH_EMP_Growth,605862392555.9165,82604725240.07314,7.334476215435688,4.856626212301762e-11
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Heavy_Medium_Truck_Travel,238249324797.90112,81629478502.66814,2.918667730924114,0.004301298477483062
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Incentives_Special_AreaPop,95369461666.59543,163608831654.7522,0.5829114522854385,0.5612027288101546
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Road_User_Fee,-2419307859256.8823,824803211794.036,-2.933194033028347,0.0041197649329858255
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Roadway_Capacity_Improvement==All,34128675118.813183,,,
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Roadway_Capacity_Improvement==High,-28551926026.372517,,,
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Roadway_Capacity_Improvement==High and Medium,-5576749092.44513,,,
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Teleworking,-576320171070.0297,264177640036.58356,-2.181563023237774,0.031372145265696316
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Transit_Headways,-104579796913.54332,54147393237.78046,-1.9313911651165967,0.05613063319074296
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Transit_Service_Expansion==Expansion,-4017167644.491443,1.442788513231501e+18,-2.7843080310460394e-09,0.9999999977837266
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,Transit_Service_Expansion==No Expansion,4017167644.493446,1.4427885132315167e+18,2.784308031047397e-09,0.9999999977837266
14,Greenhouse Gas Emissions (CO2) Equivalent,0.5563502160833096,_Intercept_,3223842585884.44,,,
